supplier,supplier_sku,ean,case_ean,asin,amazon_url,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,buy_cost,market_price,raw_conservative_price,floored_conservative_price,price_basis,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,max_buy_price,capital_exposure,size_tier,history_days,gated,decision,decision_reason,risk_flags
Zappies-Price-List-2026-04-20,FK86674,889698866743,,,,Funko Pop Movies- Wicked Pt2- Pop 4,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK49801-H,889698498012,,,,Funko Pop Naruto Shippuden Uzumaki Six Path Sage,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK87228,889698872287,,,,Funko Pop Plus- Sonic,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK81182,889698811828,,,,Funko Pop Plush- Httyd- Light Fury,UNIT,UNIT,1,8.2,9.839999999999998,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK86391,889698863919,,,,Funko Pop Premium Wwe Damian Priest Mitb,UNIT,UNIT,1,9.88,11.856,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK68959WMT,889698689595,,,,Funko Pop Rocks Whitney Houston,UNIT,UNIT,1,16.8,20.16,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK76015-H,889698760157,,,,Funko Pop Star Wars Anakin Skywalker,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK68651-H,889698686518,,,,Funko Pop Star Wars Krrsantan,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK68652-H,889698686525,,,,Funko Pop Star Wars L.skywalker+grogu,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK79755-H,889698797559,,,,Funko Pop Star Wars Osha Aniseya,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK76021-H,889698760218,,,,Funko Pop Star Wars Watto,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK75580-TES-BLA,889698755801,,,,Funko Pop Super- Op- Kaido Man Beast Form,UNIT,UNIT,1,12.99,15.588,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK86669,889698866699,,,,Funko Pop Tv- Akofsk- Pop 1,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK86308,889698863087,,,,Funko Pop Tv- Sp S6- Wendy Testaburger,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK75718,889698757188,,,,Funko Pop Tv- Ted Lasso S3- Ted Lasso,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK86633,889698866330,,,,Funko Pop Tv- Ugly Betty- Betty Suarez,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK79744,889698797443,,,,Funko Pop Tv- Wednesday S2- Pugsley,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK86679,889698866798,,,,Funko Pop Tv- Wednesday S2- Wednesday,UNIT,UNIT,1,7.39,8.867999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK64194-TAL,889698641944,,,,Funko Pop Vinyl Ba- Sabbac,UNIT,UNIT,1,2.93,3.516,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK80295-TAL,,,,,Funko Pop Vinyl Black Clover Magna,UNIT,UNIT,1,2.93,3.516,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,FK69120-TAL,889698691208,,,,Funko Pop Vinyl Dc Shazam Fure Of The Gods,UNIT,UNIT,1,2.93,3.516,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK76732-TAL,889698767323,,,,Funko Pop Vinyl Star Wars Skeleton Crew Kb,UNIT,UNIT,1,2.5,3.0,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK75604-TAL,889698756044,,,,Funko Pop Vinyl Ygo Eg Burstinatrix,UNIT,UNIT,1,2.93,3.516,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK76529-H,889698765299,,,,Funko Pop Yu-gi-oh! Ojama Yellow,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK76088-BF,889698760881,,,,Funko Pop! Jumbo Hello Kitty 50th Anniversary,UNIT,UNIT,1,16.65,19.979999999999997,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK72617-BF,889698726177,,,,Funko Pop! Max Verstappen Oracle Red Bull Racing,UNIT,UNIT,1,15.6,18.72,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK79783,889698797832,,,,Funko Pop! Movies: Wallace And Gromit- Norbit,UNIT,UNIT,1,7.38,8.856,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK51902-H,889698519021,,,,Funko Pop! My Hero Academia Mirio Togata,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK51931-H,889698519311,,,,Funko Pop! My Hero Academia Sir Nighteye,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK80253-H,889698802536,,,,Funko Pop! Naruto Shisui Uchiha,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK67933,889698679336,,,,Funko Pop! Super: Aot War Hammer Titan - Attack On Titan,UNIT,UNIT,1,8.5,10.2,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK44715,889698447157,,,,Funko Tiger Woods,UNIT,UNIT,1,7.38,8.856,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FK79158,889698791588,,,,Funko Zappies Exclusive Pop - Disney Up Russell With Sash,UNIT,UNIT,1,9.68,11.616,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F6744UU00-1,5010996160423,,B0BLR7G3LJ,https://www.amazon.co.uk/dp/B0BLR7G3LJ,"Furby Coral Interactive Plush Toy - English Version, 6 inch",UNIT,UNIT,1,19.8,23.76,,,23.76,27.21,27.21,27.21,FBM,8.8978,8.8978,-5.447800000000001,-5.447800000000001,-0.20021315692760017,-0.20021315692760017,,15.8122,23.76,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-5.45, conservative £-5.45 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G10785X00,,,,,G.i Joe - Major Bludd,UNIT,UNIT,1,9.95,11.94,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,G10695X00,5010996297686,,B0D952LZKT,https://www.amazon.co.uk/dp/B0D952LZKT,"G.I. JOE Classified Series #153, Frag-Viper, Collectible 6 Inch Action Figure with 10 Accessories",UNIT,UNIT,1,9.24,11.088,,,11.088,37.75,37.75,37.75,FBM,10.794999999999998,10.794999999999998,15.867000000000003,15.867000000000003,0.42031788079470206,0.42031788079470206,,24.455000000000002,11.088,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,6065857,778988443361,,,,Gabby's Dollhouse Games Pack,UNIT,UNIT,1,6.65,7.98,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,T73427EN,5011666734272,,B09TGCT8JZ,https://www.amazon.co.uk/dp/B09TGCT8JZ,"Drumond Park LOGO Mini Best of Sport and Leisure Board Game, Board Game for Sports Fans, Board Games for Travelling, Family Mini Games for Adults and the whole Family, Suitable from 12 Years+",UNIT,UNIT,1,1.3,1.56,,,1.56,6.75,6.75,6.75,FBM,5.215,5.215,-0.02499999999999991,-0.02499999999999991,-0.0037037037037036904,-0.0037037037037036904,,-0.9649999999999999,1.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.02, conservative £-0.02 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F8815,195166247700,,,,Game Hungry Hungry Hippos,UNIT,UNIT,1,7.8,9.36,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,JGK30,194735315994,,,,Game Uno 80th Anniversary Ruby Red,UNIT,UNIT,1,3.9,4.68,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,JGM11,194735317196,,,,Game Uno Golf,UNIT,UNIT,1,3.9,4.68,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,GGS11047ML,4251715402771,,B084TM7TXN,https://www.amazon.co.uk/dp/B084TM7TXN,"GAMEGEN!C- Prime Mini Square-Sized Sleeves 53 x 53 mm (50), Clear Colour (GGS10047ML)",UNIT,UNIT,1,0.6,0.72,,,0.72,4.47,4.47,4.47,FBM,4.8046,4.8046,-1.0546,-1.0546,-0.23592841163310962,-0.23592841163310962,,-2.8346,0.72,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.05, conservative £-1.05 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,GGS25106ML,4251715413890,,B0CK2QLQSR,https://www.amazon.co.uk/dp/B0CK2QLQSR,Gamegenic | Star Wars Unlimited Soft Crate - Darth Vader | Trading Card Accessory,UNIT,UNIT,1,3.0,3.5999999999999996,,,3.5999999999999996,7.99,7.99,7.99,FBM,5.4382,5.4382,-1.0481999999999996,-1.0481999999999996,-0.13118898623279093,-0.13118898623279093,,0.05180000000000007,3.5999999999999996,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.05, conservative £-1.05 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,CHX26430,,,,,Gemini Poly 7 Set- Black- Pink/white,UNIT,UNIT,1,3.6,4.32,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,F12525L00,5010993853250,,B08MVBVBCV,https://www.amazon.co.uk/dp/B08MVBVBCV,"Ghostbusters Plasma Series Trevor Toy 15-Cm-Scale Collectible Afterlife Action Figure with Accessories, Kids Ages 4 and Up",UNIT,UNIT,1,8.8,10.56,,,10.56,15.69,15.69,15.69,FBM,6.824199999999999,6.824199999999999,-1.6942000000000004,-1.6942000000000004,-0.10797960484384961,-0.10797960484384961,,6.3658,10.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.69, conservative £-1.69 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G12305L00,,,,,Gi Joe Ralph Steeler Pulaski & Short Fuse,UNIT,UNIT,1,16.5,19.8,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,F65905L00,5010994189280,,B0B2DVTRWJ,https://www.amazon.co.uk/dp/B0B2DVTRWJ,"Marvel Guardians of the Galaxy Vol.3 Groot Role Play Mask, Talking Groot Mask, Super Hero Mask, Role Play Toys for Kids Ages 5 and Up, Marvel Toys",UNIT,UNIT,1,8.8,10.56,,,10.56,19.82,19.82,19.82,FBM,7.5676,7.5676,1.692400000000001,1.692400000000001,0.08538849646821398,0.08538849646821398,,9.752400000000002,10.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.69, conservative £1.69 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,NN7366,849421006808,,,,Harry Potter Bendyfig,UNIT,UNIT,1,8.91,10.692,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,130014361-1,5411068303128,,B0B9VCWW9M,https://www.amazon.co.uk/dp/B0B9VCWW9M,"Cartamundi Harry Potter Seek The Snitch Board Game, Calling All Harry Potter Super-Fans! For 2 to 4 Players, Great Gift For Kids Aged 8+,",UNIT,UNIT,1,5.25,6.3,,,6.3,9.99,9.99,9.99,FBM,5.7982,5.7982,-2.108199999999999,-2.108199999999999,-0.21103103103103094,-0.21103103103103094,,1.6918000000000006,6.3,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-2.11, conservative £-2.11 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,HDX04,887961991888,,,,He-man And The Masters Of The Universe Animated Lrg Fig Pk2,UNIT,UNIT,1,4.5,5.3999999999999995,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,PRO11072,5056297241386,,B0CNRY9466,https://www.amazon.co.uk/dp/B0CNRY9466,Professor Puzzle | Horror at the Hotel Suite | Card Game | Ages 12+ | 4+ Players,UNIT,UNIT,1,1.3,1.56,,,1.56,,,,FBM,,,,,0.0,0.0,,,1.56,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,6066720,0778988459966,,B0B255L4RR,https://www.amazon.co.uk/dp/B0B255L4RR,"Dreamworks Dragons Adventure Set, Alex and Feathers Figures, The Nine Realms, Kids Toys for Age 4 and Up",UNIT,UNIT,1,11.7,14.04,,,14.04,20.92,20.92,20.92,FBM,7.7656,7.7656,-0.8855999999999966,-0.8855999999999966,-0.04233269598470347,-0.04233269598470347,,10.654400000000003,14.04,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.89, conservative £-0.89 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,NN3724,849421009458,,,,Illuminating Diamond Ore,UNIT,UNIT,1,36.0,43.199999999999996,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,CSGIMAGPATT,736970682105,,,,Imagination Patterns,UNIT,UNIT,1,10.95,13.139999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HCG47,,,,,Imaginext Kingdom Castle Battle Feature,UNIT,UNIT,1,6.15,7.38,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,JDL07,0194735286416,,B0DPXWF8DT,https://www.amazon.co.uk/dp/B0DPXWF8DT,"Fisher-Price Imaginext Superman Toy with Lights, Sounds, Motion & 3-inch Action Figure, 10-inch Monster with Chains, JDL07",UNIT,UNIT,1,12.0,14.399999999999999,,,14.399999999999999,21.0,21.0,21.0,FBM,7.779999999999999,7.779999999999999,-1.179999999999998,-1.179999999999998,-0.05619047619047609,-0.05619047619047609,,10.72,14.399999999999999,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.18, conservative £-1.18 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F60745X00,5010994168001,,B0BDJ8PB1K,https://www.amazon.co.uk/dp/B0BDJ8PB1K,Indiana Jones and the Dial of Destiny Adventure Series Doctor Jürgen Voller 6-inch Action Figure,UNIT,UNIT,1,6.8,8.16,,,8.16,,,,FBM,,,,,0.0,0.0,,,8.16,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F60645X00,5010994164669,,B000GHVZEW,https://www.amazon.co.uk/dp/B000GHVZEW,"Indiana Jones and the Raiders of the Lost Ark Adventure Series René Belloq (Ceremonial), 15 cm Indiana Jones Action Figures",UNIT,UNIT,1,6.8,8.16,,,8.16,16.9,16.9,16.9,FBM,7.042,7.042,1.6979999999999986,1.6979999999999986,0.10047337278106501,0.10047337278106501,,7.357999999999999,8.16,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.70, conservative £1.70 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,CSGPROJL7915,5056297219705,,B0BJS27XPL,https://www.amazon.co.uk/dp/B0BJS27XPL,Professor Puzzle | Jack and the Beanstalk (96 Piece Puzzle) | Puzzle Game | Ages 6+ | 1+ Player,UNIT,UNIT,1,1.95,2.34,,,2.34,11.58,11.58,11.58,FBM,6.0844,6.0844,3.1556000000000006,3.1556000000000006,0.27250431778929196,0.27250431778929196,,2.9956000000000005,2.34,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,33784-WM2,801310337844,,,,"Jada 1.65"" Transformers 18 Pack",UNIT,UNIT,1,12.25,14.7,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,83548-W17GT,,,,,Jada 3 Pack Hollywood Asst,UNIT,UNIT,1,4.8,5.76,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,JASUVSMHA005BB,850034738802,,,,Jndaunted Raid Booster Display- My Hero Academia Ccg Series 5,UNIT,UNIT,1,32.4,38.879999999999995,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,47333EU,036881473336,,,,John Deere Barn Playset,UNIT,UNIT,1,9.75,11.7,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HVB45,0194735201471,,B0CNYDSQNJ,https://www.amazon.co.uk/dp/B0CNYDSQNJ,"Mattel Jurassic World: Chaos Theory Netflix - Chomp Chomp Mega Roar Allosaurus Dinosaur Toy with Sound & Stretchable Jaw Tendons, Increasing Roar Levels & Feeding Feature, Ages 4 Years & Up, HVB45",UNIT,UNIT,1,7.8,9.36,,,9.36,10.1,10.1,10.1,FBM,5.818,5.818,-5.077999999999999,-5.077999999999999,-0.5027722772277228,-0.5027722772277228,,1.782,9.36,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-5.08, conservative £-5.08 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,JFR25,194735303922,,,,Jurassic World Rebirth Action Figure Set,UNIT,UNIT,1,5.2,6.24,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HRX52,6947731054398,,,,Jurrasic World Mission Mayhem Truck Set,UNIT,UNIT,1,14.95,17.939999999999998,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,JFC79-9633,194735293421,,,,Little People Collector My Hero Academia Anime Series Special Edition,UNIT,UNIT,1,7.25,8.7,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,PL009,5060023420099,,B01AAXE1NI,https://www.amazon.co.uk/dp/B01AAXE1NI,Le Toy Van - Wooden Educational Petilou My Stacking Garden Toy | Baby Sensory Montessori Toddler Learning Toy - Suitable For 12+ Months,UNIT,UNIT,1,4.29,5.148,,,5.148,15.69,15.69,15.69,FBM,6.824199999999999,6.824199999999999,3.7178000000000004,3.7178000000000004,0.2369534735500319,0.2369534735500319,,6.3658,5.148,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,HLX92,194735122127,,,,Magic 8 Ball Board Games Magical Encounters,UNIT,UNIT,1,14.5,17.4,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HHC60,194735063628,,,,Mandalorian Grogu Plush,UNIT,UNIT,1,7.8,9.36,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F92985L00,5010996204936,,B0CJYZZ5LJ,https://www.amazon.co.uk/dp/B0CJYZZ5LJ,Marvel Captain America: Brave New World Captain America Flight Mode,UNIT,UNIT,1,9.9,11.88,,,11.88,20.0,20.0,20.0,FBM,7.6,7.6,0.5199999999999996,0.5199999999999996,0.025999999999999978,0.025999999999999978,,9.9,11.88,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.52, conservative £0.52 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F65885L00,5010994185053,,B0B292QNK5,https://www.amazon.co.uk/dp/B0B292QNK5,Marvel GGM VEHICLE AND FIGURE,UNIT,UNIT,1,13.2,15.839999999999998,,,15.839999999999998,13.16,13.16,13.16,FBM,6.3688,6.3688,-9.048799999999998,-9.048799999999998,-0.6875987841945287,-0.6875987841945287,,4.2912,15.839999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-9.05, conservative £-9.05 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G0159,5010996222626,,B0CFZCRTRL,https://www.amazon.co.uk/dp/B0CFZCRTRL,"Marvel Legends Series Falcon, Captain America: Brave New World Deluxe 15-cm Action Figure, Green",UNIT,UNIT,1,8.8,10.56,,,10.56,16.7,16.7,16.7,FBM,7.006,7.006,-0.8660000000000014,-0.8660000000000014,-0.05185628742514979,-0.05185628742514979,,7.193999999999999,10.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.87, conservative £-0.87 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F90895L00,5010996206770,,B0CWL7XZ9K,https://www.amazon.co.uk/dp/B0CWL7XZ9K,"Marvel Legends Series Captain America Secret Empire Action Figure, Exclusive Collectible with Shield",UNIT,UNIT,1,8.0,9.6,,,9.6,15.97,15.97,15.97,FBM,6.8746,6.8746,-0.5045999999999982,-0.5045999999999982,-0.03159674389480264,-0.03159674389480264,,6.5954000000000015,9.6,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.50, conservative £-0.50 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F64715L00,5010994180089,,,,Marvel Legends Goliath What If...(asst),UNIT,UNIT,1,6.8,8.16,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,G15885X00,5010996290908,,B0D94YRKFL,https://www.amazon.co.uk/dp/B0D94YRKFL,"Marvel Legends Series Banshee Action Figure, Blau",UNIT,UNIT,1,7.95,9.54,,,9.54,23.36,23.36,23.36,FBM,8.204799999999999,8.204799999999999,5.6152000000000015,5.6152000000000015,0.2403767123287672,0.2403767123287672,,12.6552,9.54,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F9082,,,,,Marvel Legends Series Captain America Figure,UNIT,UNIT,1,10.8,12.96,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,G08115X00,,,,,Marvel Legends Series Logan Action Figure,UNIT,UNIT,1,6.95,8.34,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,G08065X00,5010996328175,,B0DK7MRRWG,https://www.amazon.co.uk/dp/B0DK7MRRWG,Marvel Legends Series Marvel's Morph Action Figure,UNIT,UNIT,1,6.95,8.34,,,8.34,16.76,16.76,16.76,FBM,7.0168,7.0168,1.4032000000000018,1.4032000000000018,0.08372315035799532,0.08372315035799532,,7.243200000000002,8.34,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.40, conservative £1.40 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G08105X00,5010996328212,,B0DK7MQZT8,https://www.amazon.co.uk/dp/B0DK7MQZT8,Marvel Legends Series Marvel's Sunspot Action Figure,UNIT,UNIT,1,6.95,8.34,,,8.34,17.74,17.74,17.74,FBM,7.193199999999999,7.193199999999999,2.2067999999999994,2.2067999999999994,0.12439684329199546,0.12439684329199546,,8.0468,8.34,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £2.21, conservative £2.21 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G08305L00,5010996285829,,B0D952SN1W,https://www.amazon.co.uk/dp/B0D952SN1W,"Marvel Legends Series The Spot Action Figure, Gelb",UNIT,UNIT,1,8.35,10.02,,,10.02,17.0,17.0,17.0,FBM,7.06,7.06,-0.0799999999999983,-0.0799999999999983,-0.004705882352941076,-0.004705882352941076,,7.440000000000001,10.02,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.08, conservative £-0.08 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
