supplier,supplier_sku,ean,case_ean,asin,amazon_url,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,buy_cost,market_price,raw_conservative_price,floored_conservative_price,price_basis,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,max_buy_price,capital_exposure,size_tier,history_days,gated,decision,decision_reason,risk_flags
Price-List,O-LORFOUPTMNBR,3600523497706,,B0751B1XZX,https://www.amazon.co.uk/dp/B0751B1XZX,L'Oreal Paris Foundation True Match Liquid Foundation 8C with Hyaluronic Acid & SPF 16 30ml,UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,3.12,6.8,6.8,6.8,FBA,3.5551679999999997,3.5551679999999997,0.12483200000000005,0.12483200000000005,0.018357647058823538,0.018357647058823538,,0.7448320000000002,3.12,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.12, conservative £0.12 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUSTI380,5021044123680,,B07KGSTFFQ,https://www.amazon.co.uk/dp/B07KGSTFFQ,Maybelline Superstay Foundation Stick 080 Espresso 7G,UNIT,UNIT,12,0.7,0.84,8.399999999999999,10.079999999999998,0.84,4.2,4.2,4.2,FBA,2.20824,2.20824,1.1517600000000003,1.1517600000000003,0.2742285714285715,0.2742285714285715,,-0.5082399999999998,0.84,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.15, conservative £1.15 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUTRU8N,3600522862468,,B01CQLIW78,https://www.amazon.co.uk/dp/B01CQLIW78,"L'Oreal Paris True Match Liquid Foundation, Skincare Infused with Hyaluronic Acid, SPF 17, Available in 40 Shades, 8N Cappuccino, 30 ml",UNIT,UNIT,12,3.35,4.02,40.2,48.24,4.02,9.99,9.99,9.99,FBA,3.98304,3.98304,1.9869600000000007,1.9869600000000007,0.19889489489489495,0.19889489489489495,,3.5069600000000003,4.02,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.99, conservative £1.99 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUTMS10R,3600524057428,,B0B8SK1WDW,https://www.amazon.co.uk/dp/B0B8SK1WDW,L'Oreal Paris Foundation True Match Liquid Foundation 10R with Hyaluronic Acid & SPF 16 30 ml,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,1.44,5.9,5.9,5.9,FBA,3.468276,3.468276,0.9917240000000005,0.9917240000000005,0.16808881355932212,0.16808881355932212,,-0.06827599999999956,1.44,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.99, conservative £0.99 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUTMS9.R,3600524057565,,B0BMGL9NQD,https://www.amazon.co.uk/dp/B0BMGL9NQD,L'Oreal Paris Foundation True Match Liquid Foundation 9R with Hyaluronic Acid & SPF 16 30 ml,UNIT,UNIT,12,2.7,3.24,32.400000000000006,38.88,3.24,7.55,7.55,7.55,FBA,3.6242699999999997,3.6242699999999997,0.68573,0.68573,0.09082516556291391,0.09082516556291391,,1.4257300000000002,3.24,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.69, conservative £0.69 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUTRM2.5,3600524057534,,B0BHLMX1Q6,https://www.amazon.co.uk/dp/B0BHLMX1Q6,L'Oreal Paris Foundation True Match Liquid Foundation 2.5D with Hyaluronic Acid & SPF 16 30 ml,UNIT,UNIT,12,3.5,4.2,42.0,50.4,4.2,,,,FBM,,,,,0.0,0.0,,,4.2,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOUAPT008,3600524070236,,B0BSXRP9WX,https://www.amazon.co.uk/dp/B0BSXRP9WX,"L'Oreal Paris Age Perfect BB Cream 08 Mahogany, light-weight, Infused with hydrating serum, Vitamin B3, SPF 50",UNIT,UNIT,12,1.3,1.56,15.600000000000001,18.720000000000002,1.56,3.95,3.95,3.95,FBA,2.1359399999999997,2.1359399999999997,0.2540600000000004,0.2540600000000004,0.06431898734177224,0.06431898734177224,,-0.6859399999999996,1.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.25, conservative £0.25 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUMAT380,30164062,,,,L'Oreal 32H Matte Cover Foundation - 380 Neutral,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,LORFOUMTC320,3600523784509,,B07ZH4HM37,https://www.amazon.co.uk/dp/B07ZH4HM37,"L'Oreal Paris Cover liquid foundation, with 4% niacinamide, durable, natural finish, available in 20 shades, SPF 25, 32H infallible matte coverage, 320 tone, 30 ml (packaging may vary)",UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,3.12,4.0,4.0,4.0,FBA,2.184,2.184,-1.3040000000000003,-1.3040000000000003,-0.32600000000000007,-0.32600000000000007,,-0.6840000000000002,3.12,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.30, conservative £-1.30 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUTRM10C,3600523252961,,B09Q1YSKYQ,https://www.amazon.co.uk/dp/B09Q1YSKYQ,"L'Oréal Paris True Match Liquid Foundation 10.C Espresso, Pack of 3 (3 x 30 ml)",UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,0.96,21.94,21.94,21.94,FBA,6.541200000000001,6.541200000000001,14.4388,14.4388,0.6581039197812215,0.6581039197812215,,12.898800000000001,0.96,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,SINGLE_FBA_SELLER; INSUFFICIENT_HISTORY
Price-List,LORFOU24HESP,3600523527908,,B07DSBJ7BK,https://www.amazon.co.uk/dp/B07DSBJ7BK,L'Oreal Paris Infallible 24hr Freshwear Liquid Foundation 380 Espresso 30ml,UNIT,UNIT,12,0.56,0.672,6.720000000000001,8.064,0.672,3.96,3.96,3.96,FBA,3.2879615999999996,3.2879615999999996,3.840000000032706e-05,3.840000000032706e-05,9.696969697052288e-06,9.696969697052288e-06,,-1.8279615999999996,0.672,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.00, conservative £0.00 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOU24H375,3600523527892,,B07D7QR973,https://www.amazon.co.uk/dp/B07D7QR973,L'Oreal Paris Infallible 24hr Freshwear Liquid Foundation 375 Deep Amber 30ml,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,7.89,7.89,7.89,FBA,3.6595463999999995,3.6595463999999995,3.0304536000000004,3.0304536000000004,0.38408790874524723,0.38408790874524723,,1.7304536000000006,1.2,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUMTC370,3600523784547,,B07ZH3716M,https://www.amazon.co.uk/dp/B07ZH3716M,L'Oreal Paris Infallible 24H Matte Cover Foundation 370 Mocha,UNIT,UNIT,15,1.39,1.668,20.849999999999998,25.019999999999996,1.668,3.89,3.89,3.89,FBA,2.1720395999999997,2.1720395999999997,0.04996040000000046,0.04996040000000046,0.012843290488431995,0.012843290488431995,,-0.7820395999999996,1.668,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.05, conservative £0.05 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUAGP530,3600523612321,,B083728GT7,https://www.amazon.co.uk/dp/B083728GT7,L'Oreal Paris Age Perfect Anti-Age Foundation - 530 Espresso,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,1.44,6.99,6.99,6.99,FBA,3.5758788,3.5758788,1.9741212000000004,1.9741212000000004,0.2824207725321889,0.2824207725321889,,0.9141212000000003,1.44,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.97, conservative £1.97 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUPTM8.5R,3600523635627,,B07CS44BML,https://www.amazon.co.uk/dp/B07CS44BML,"L'Oreal Paris True Match Liquid Foundation, Skincare Infused with Hyaluronic Acid, SPF 17, Available in 40 Shades, 8.5C Pecan, 30 ml",UNIT,UNIT,21,2.4,2.88,50.4,60.48,2.88,7.25,7.25,7.25,FBA,3.60522,3.60522,0.76478,0.76478,0.10548689655172414,0.10548689655172414,,1.14478,2.88,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.76, conservative £0.76 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUSTI232,3600523641529,,B07NBWV3CK,https://www.amazon.co.uk/dp/B07NBWV3CK,L'Oreal Paris Infallible 24H Stick Foundation - 232 Truffe,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,2.4,5.14,5.14,5.14,FBA,2.2885055999999997,2.2885055999999997,0.4514944000000001,0.4514944000000001,0.08783937743190663,0.08783937743190663,100.0,0.3514944,2.4,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.45, conservative £0.45 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUMTC385,3600523784554,,B07ZH4WYVP,https://www.amazon.co.uk/dp/B07ZH4WYVP,L'Oreal Paris Infallible 24H Matte Cover Foundation 385 Cocoa,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,3.27,3.27,3.27,FBA,2.111958,2.111958,-0.04195799999999994,-0.04195799999999994,-0.01283119266055044,-0.01283119266055044,,-1.341958,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.04, conservative £-0.04 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUTRM4D,3600522862550,,B018WGKDMS,https://www.amazon.co.uk/dp/B018WGKDMS,L'Oreal Paris Foundation True Match Liquid Foundation 4W with Hyaluronic Acid & SPF 16 30ml,UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,5.28,9.89,9.89,9.89,FBA,2.9882532,2.9882532,1.6217468000000004,1.6217468000000004,0.1639784428715875,0.1639784428715875,100.0,4.401746800000001,5.28,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.62, conservative £1.62 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOU24H320,3600523614424,,B08LSG5YKC,https://www.amazon.co.uk/dp/B08LSG5YKC,"L'Oréal Paris Infallible 24hr Fresh Wear Liquid Foundation - 320 Toffee, Pack of 3 (3 x 30 ml)",UNIT,UNIT,12,2.2,2.64,26.400000000000002,31.68,2.64,,,,FBM,,,,,0.0,0.0,,,2.64,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOUTRM11N,3600523497744,,B0751M89P7,https://www.amazon.co.uk/dp/B0751M89P7,L'Oreal Paris Foundation True Match Liquid Foundation 10N with Hyaluronic Acid & SPF 16 30ml,UNIT,UNIT,12,1.39,1.668,16.68,20.016,1.668,11.25,11.25,11.25,FBA,5.2917000000000005,5.2917000000000005,4.290299999999999,4.290299999999999,0.3813599999999999,0.3813599999999999,,3.4582999999999995,1.668,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUTRM9R,3600523252954,,B07CH4RJDK,https://www.amazon.co.uk/dp/B07CH4RJDK,"L'Oreal Paris Deep Cool True Match Foundation Number 9.C, 30 ml",UNIT,UNIT,15,1.24,1.488,18.6,22.32,1.488,,,,FBM,,,,,0.0,0.0,,,1.488,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,O-LORFOUTRMA,3600524052294,,B0B9ZXBMJQ,https://www.amazon.co.uk/dp/B0B9ZXBMJQ,L'Oréal Paris True Match Powder Foundation with Hyaluronic Acid 11N Deep Coffee,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,3.59,3.59,3.59,FBA,2.1720864,2.1720864,0.21791359999999993,0.21791359999999993,0.060700167130919205,0.060700167130919205,,-1.0820864000000001,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.22, conservative £0.22 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYFOUFTM365,3600531395513,,B01N6K60KQ,https://www.amazon.co.uk/dp/B01N6K60KQ,"Maybelline Fit Me Foundation, Medium Coverage, Blendable With a Matte and Poreless Finish, For Normal to Oily Skin, Shade: 365 Espresso, 30ml",UNIT,UNIT,15,0.8,0.96,12.0,14.399999999999999,0.96,4.73,4.73,4.73,FBA,3.4797827999999997,3.4797827999999997,0.29021720000000073,0.29021720000000073,0.06135670190274856,0.06135670190274856,,-1.2497827999999993,0.96,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.29, conservative £0.29 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUPTMNBR,3600523611911,,B08M57DRKR,https://www.amazon.co.uk/dp/B08M57DRKR,L'Oréal True Match Super Blendable Foundation - 8.R/8.C Noisette,UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,3.5999999999999996,10.0,10.0,10.0,FBA,3.8639999999999994,3.8639999999999994,2.5360000000000014,2.5360000000000014,0.25360000000000016,0.25360000000000016,,3.636000000000001,3.5999999999999996,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,SINGLE_FBA_SELLER; INSUFFICIENT_HISTORY
Price-List,LORFOUMTC145,3600523784424,,B09LYXX8R2,https://www.amazon.co.uk/dp/B09LYXX8R2,"L'Oréal Paris Infallible 24h Matte Cover Foundation - 145 Rose Beige, Pack of 3 (3 x 30ml)",UNIT,UNIT,60,5.0,6.0,300.0,360.0,6.0,,,,FBM,,,,,0.0,0.0,,,6.0,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOUSTI240,3600523531578,,B078VQT7NP,https://www.amazon.co.uk/dp/B078VQT7NP,"L’Oreal Paris Espresso Infallible Shaping Stick Foundation Number 240, 9 g",UNIT,UNIT,12,2.75,3.3,33.0,39.6,3.3,9.05,9.05,9.05,FBA,2.664456,2.664456,3.0855440000000014,3.0855440000000014,0.34094408839779017,0.34094408839779017,,3.885544000000001,3.3,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,INSUFFICIENT_HISTORY
Price-List,O-LORFOUMAT335,30147362,,,,Loreal Infallible Matt Cover Foundation 335,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-LORFOUMAT350,30166646,,,,Loreal Infallible Matte Cover Foundation 350,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-LORFOUTOT33,3600523343072,,B01MTC0JVQ,https://www.amazon.co.uk/dp/B01MTC0JVQ,"L'Oréal Infallible Total Cover Foundation, 33 Cappuccino, 35 g",UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,1.44,4.99,4.99,4.99,FBA,2.2802376,2.2802376,1.2697624000000003,1.2697624000000003,0.25446140280561125,0.25446140280561125,,0.20976240000000024,1.44,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.27, conservative £1.27 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUINFSCU01,3600523171002,,B019ORDPJ2,https://www.amazon.co.uk/dp/B019ORDPJ2,L'Oréal Infallible Sculpt Foundation Light 29ml,UNIT,UNIT,12,3.94,4.728,47.28,56.736,4.728,8.24,8.24,8.24,FBA,2.8290624,2.8290624,0.6829376000000007,0.6829376000000007,0.08288077669902921,0.08288077669902921,,2.9109376000000005,4.728,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.68, conservative £0.68 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUINFSCU03,3600523170951,,B019ORDPYW,https://www.amazon.co.uk/dp/B019ORDPYW,"L'Oréal Infallible Sculpt Foundation Medium/Dark, 29ml",UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,3.5999999999999996,6.22,6.22,6.22,FBA,3.5041055999999995,3.5041055999999995,-0.8841055999999994,-0.8841055999999994,-0.14213916398713816,-0.14213916398713816,,0.21589440000000026,3.5999999999999996,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.88, conservative £-0.88 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOU24H130,3600523783731,,B0BVRKJNDM,https://www.amazon.co.uk/dp/B0BVRKJNDM,"2 x New L'Oreal Infallible 24H Matte Cover Foundation 30ml, 130 True Beige",UNIT,UNIT,12,3.9,4.68,46.8,56.16,4.68,,,,FBM,,,,,0.0,0.0,,,4.68,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOU32H110,3600523784400,,B0CJLX8WCC,https://www.amazon.co.uk/dp/B0CJLX8WCC,3 x New L'Oreal Infallible 24H Matte Cover Foundation 30ml - 110 Vanilla Rose,UNIT,UNIT,12,5.3,6.359999999999999,63.599999999999994,76.32,6.359999999999999,,,,FBM,,,,,0.0,0.0,,,6.359999999999999,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOUILL330,3600523784516,,B07ZH4HFXF,https://www.amazon.co.uk/dp/B07ZH4HFXF,"L'Oreal Paris Cover Liquid Foundation, With 4% Niacinamide, Long Lasting, Natural Finish, Available in 20 Shades, SPF 25, Infallible 32H Matte Cover, Shade 330, 30ml",UNIT,UNIT,12,1.8,2.16,21.6,25.92,2.16,4.72,4.72,4.72,FBA,2.255952,2.255952,0.30404799999999943,0.30404799999999943,0.06441694915254226,0.06441694915254226,,-0.03595200000000043,2.16,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.30, conservative £0.30 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUINF315,30144804,,,,L'Oreal Infaillible 32H Matte Cover Foundation - 315 Neutral Undertone,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,LORFOUINF350,30166646,,,,L'Oreal Infaillible 32H Matte Cover Foundation - 350 Warm Undertone,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,LORFOUMTC230,3600523784479,,B081J76ZVX,https://www.amazon.co.uk/dp/B081J76ZVX,"L'Oreal Paris Cover Liquid Foundation, With 4% Niacinamide, Long Lasting, Natural Finish, Available in 20 Shades, SPF 25, Infallible 32H Matte Cover, Shade 230, 30ml",UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,3.5999999999999996,7.86,7.86,7.86,FBA,3.6604463999999997,3.6604463999999997,0.599553600000001,0.599553600000001,0.07627908396946577,0.07627908396946577,,1.6995536000000007,3.5999999999999996,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.60, conservative £0.60 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,LORFOUINF310,30152472,,,,L'Oreal Infaillible 32H Matte Cover Foundation - 310 Warm Undertone,UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,LORFOUINF160,3600524022150,,B09J9DY9CQ,https://www.amazon.co.uk/dp/B09J9DY9CQ,"L'Oréal Paris Liquid Foundation, Full Coverage, Lasting Wear, With Vitamin C and SPF 25, Infallible 32H Fresh Wear, 160 Rose Linen",UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,5.28,9.9,9.9,9.9,FBA,3.8508359999999997,3.8508359999999997,0.7691640000000008,0.7691640000000008,0.07769333333333342,0.07769333333333342,,3.549164000000001,5.28,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.77, conservative £0.77 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOU24H25,3600523784394,,B08W2P8641,https://www.amazon.co.uk/dp/B08W2P8641,2 x New L'Oreal Infallible 24H Matte Cover Foundation 30ml - 25 Rose Ivory,UNIT,UNIT,12,3.6,4.32,43.2,51.84,4.32,,,,FBM,,,,,0.0,0.0,,,4.32,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOU24HGLA,3600523784462,,B09TWN3W47,https://www.amazon.co.uk/dp/B09TWN3W47,"L'Oréal Paris Infallible 24h Matte Cover Foundation - 290 Golden Amber, Pack of 3 (3 x 30 ml)",UNIT,UNIT,12,3.2,3.84,38.400000000000006,46.080000000000005,3.84,,,,FBM,,,,,0.0,0.0,,,3.84,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,LORFOUINF335,30147362,,,,L'Oreal Infaillible 32H Matte Cover Foundation - 335 Warm Undertone,UNIT,UNIT,60,4.31,5.172,258.59999999999997,310.31999999999994,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,LORFOUINL300,3600523784493,,B07ZH4GRHD,https://www.amazon.co.uk/dp/B07ZH4GRHD,"L'Oreal Paris Cover Liquid Foundation, With 4 Percent Niacinamide, Long Lasting, Natural Finish, Available in 20 Shades, SPF 25, Infallible 24H Matte Cover, Shade 300, 30ml",UNIT,UNIT,12,3.6,4.32,43.2,51.84,4.32,9.99,9.99,9.99,FBA,2.7602388,2.7602388,2.9097612,2.9097612,0.2912673873873874,0.2912673873873874,,4.7297612,4.32,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,O-LORFOU32H290,3600523784462,,B09TWN3W47,https://www.amazon.co.uk/dp/B09TWN3W47,"L'Oréal Paris Infallible 24h Matte Cover Foundation - 290 Golden Amber, Pack of 3 (3 x 30 ml)",UNIT,UNIT,12,3.4,4.08,40.8,48.959999999999994,4.08,,,,FBM,,,,,0.0,0.0,,,4.08,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,O-LORFOU32H310,30152472,,,,L'Oreal Infallible 32h Matte Cover Foundation - 310 Warm Undertone,UNIT,UNIT,12,2.9,3.48,34.8,41.76,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-LORFOU32H330,3600523784516,,B07ZH4HFXF,https://www.amazon.co.uk/dp/B07ZH4HFXF,"L'Oreal Paris Cover Liquid Foundation, With 4% Niacinamide, Long Lasting, Natural Finish, Available in 20 Shades, SPF 25, Infallible 32H Matte Cover, Shade 330, 30ml",UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,3.12,4.72,4.72,4.72,FBA,2.255952,2.255952,-0.6559520000000005,-0.6559520000000005,-0.13897288135593233,-0.13897288135593233,,-0.03595200000000043,3.12,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.66, conservative £-0.66 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,S-LORCONTRUMESP,3600523918683,,B08CCPHKBN,https://www.amazon.co.uk/dp/B08CCPHKBN,"L'Oreal Paris True Match Concealer Eye Cream, Shade 10-12, SPF 20, 0.023 kg",UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,0.72,2.99,2.99,2.99,FBA,2.0519568,2.0519568,0.2180432000000001,0.2180432000000001,0.07292414715719066,0.07292414715719066,,-1.5619568,0.72,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.22, conservative £0.22 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,LORFOUTRM8N,3600523367320,,B074TDYLVS,https://www.amazon.co.uk/dp/B074TDYLVS,L'Oreal Paris True Match Minerals 8N Cappuccino,UNIT,UNIT,30,2.0,2.4,60.0,72.0,2.4,5.8,5.8,5.8,FBA,3.731928,3.731928,-0.331928,-0.331928,-0.05722896551724138,-0.05722896551724138,,-0.4319280000000001,2.4,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.33, conservative £-0.33 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUSTI250,3600523677900,,B0825B77GR,https://www.amazon.co.uk/dp/B0825B77GR,"L'Oréal Paris Infallible 24H Stick Foundation, 250 Ebony",UNIT,UNIT,12,1.8,2.16,21.6,25.92,2.16,4.09,4.09,4.09,FBA,2.2200756,2.2200756,-0.2900756000000002,-0.2900756000000002,-0.07092312958435214,-0.07092312958435214,50.0,-0.6300756000000001,2.16,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.29, conservative £-0.29 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORFOUTRM8N,3600523367320,,B074TDYLVS,https://www.amazon.co.uk/dp/B074TDYLVS,L'Oreal Paris True Match Minerals 8N Cappuccino,UNIT,UNIT,15,1.1,1.32,16.5,19.8,1.32,5.8,5.8,5.8,FBA,3.731928,3.731928,0.7480719999999998,0.7480719999999998,0.12897793103448274,0.12897793103448274,,-0.4319280000000001,1.32,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.75, conservative £0.75 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-LORTANTRM810,3600523989966,,B09BG925Q3,https://www.amazon.co.uk/dp/B09BG925Q3,"L'Oreal Paris True Match Tinted Serum Foundation, 1% Hyaluronic Acid, Hydrating Formula, Replumps Skin in 1 Hour for a Natural Glowing Finish, 30 ml, Shade 8-10 Deep",UNIT,UNIT,12,0.9,1.08,10.8,12.96,1.08,4.75,4.75,4.75,FBA,3.36,3.36,0.31000000000000005,0.31000000000000005,0.06526315789473686,0.06526315789473686,,-1.1099999999999999,1.08,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.31, conservative £0.31 (min £2.50)",INSUFFICIENT_HISTORY
